Dates	Bayonetta	Bowser	Bowser.Jr.	Captain.Falcon	Charizard	Cloud	Corrin	Dark.Pit	Diddy.Kong	Donkey.Kong	Dr..Mario	Duck.Hunt.Duo	Falco	Fox	Ganondorf	Greninja	Ike	Jigglypuff	King.Dedede	Kirby	Link	Little.Mac	Lucario	Lucas	Lucina	Luigi	Mario	Marth	Megaman	Metaknight	Mewtwo	Mii.Brawler	Mii.Gunner	Mii.Swordsman	Mr..Game.And.Watch	Ness	Olimar	Pacman	Palutena	Peach	Pikachu	Pit	R.O.B.	Robin	Rosalina.And.Luma	Roy	Ryu	Samus	Sheik	Shulk	Sonic	Toon.Link	Villager	Wario	Wii.Fit.Trainer	Yoshi	Zelda	Zero.Suit.Samus
2015-05-27	NA	0.0125979843225084	0.00811870100783875	0.082026875699888	0.00867861142217245	NA	NA	0.0123180291153415	0.0268756998880179	0.0176371780515118	0.0100783874580067	0.00699888017917133	0.0181970884658455	0.0369540873460246	0.0226763717805151	0.0100783874580067	0.0123180291153415	0.0246360582306831	0.0162374020156775	0.0195968645016797	0.0173572228443449	0.0254759238521837	0.00979843225083987	NA	0.0106382978723404	0.0436730123180291	0.0467525195968645	0.0279955207166853	0.019036954087346	0.0111982082866741	0.0131578947368421	0.0100783874580067	0.00363941769316909	0.00223964165733483	0.00727883538633819	0.0456326987681971	0.00979843225083987	0.0100783874580067	0.00755879059350504	0.0145576707726764	0.0302351623740202	0.0176371780515118	0.0153975363941769	0.011478163493841	0.0243561030235162	NA	NA	0.0083986562150056	0.0428331466965286	0.0218365061590146	0.0237961926091825	0.0179171332586786	0.0212765957446809	0.0142777155655095	0.00699888017917133	0.030515117581187	0.00559910414333707	0.0254759238521837
2015-06-03	NA	0.0127371978164804	0.00961788406550559	0.0777229009617884	0.00675851312711204	NA	NA	0.0101377696906681	0.0314530803223291	0.0153366259422927	0.0114374837535742	0.00935794125292436	0.0202755393813361	0.0452300493891344	0.0246945671952171	0.0127371978164804	0.0129971406290616	0.0181959968806862	0.0148167403171302	0.0207954250064986	0.0202755393813361	0.0236547959448921	0.00753834156485573	NA	0.0137769690668053	0.0376917078242787	0.0467897062646218	0.0311931375097479	0.0148167403171302	0.00987782687808682	0.011177540940993	0.0103977125032493	0.00389914218871848	0.00389914218871848	0.00961788406550559	0.0473095918897842	0.00909799844034312	0.011177540940993	0.00857811281518066	0.0176761112555238	0.025734338445542	0.0129971406290616	0.0184559396932675	0.0137769690668053	0.022355081881986	NA	NA	0.0114374837535742	0.0415908500129971	0.022355081881986	0.0205354821939173	0.0200155965687549	0.0231349103197297	0.0142968546919678	0.00363919937613725	0.0311931375097479	0.00337925656355602	0.022355081881986
2015-06-10	NA	0.00916157690172127	0.00666296501943365	0.0732926152137701	0.00777345918933926	NA	NA	0.00943920044419767	0.0205441421432537	0.0144364242087729	0.00999444752915047	0.00888395335924486	0.0205441421432537	0.0372015546918379	0.0216546363131594	0.00971682398667407	0.0116601887840089	0.0152692948362021	0.0152692948362021	0.0183231538034425	0.0166574125485841	0.0219322598556358	0.00749583564686285	0.0266518600777346	0.0113825652415325	0.0322043309272626	0.0421987784564131	0.0294280955024986	0.0163797890061077	0.0108273181565797	0.00971682398667407	0.00527484730705164	0.00249861188228762	0.00249861188228762	0.00916157690172127	0.0424764019988895	0.00805108273181566	0.00971682398667407	0.00638534147695725	0.0174902831760133	0.026929483620211	0.0138811771238201	0.0205441421432537	0.00916157690172127	0.0194336479733481	0.0610771793448084	0.0238756246529706	0.00805108273181566	0.033870072182121	0.0230427540255414	0.022765130483065	0.0155469183786785	0.0188784008883953	0.00888395335924486	0.00388672959466963	0.0272071071626874	0.00444197667962243	0.0202665186007773
2015-06-17	NA	0.00936500685244404	0.00730927364093193	0.0566468707172225	0.0134764732754682	NA	NA	0.00890817724988579	0.0187300137048881	0.0146185472818639	0.00982183645500228	0.00571037003197807	0.0269529465509365	0.0319780721790772	0.0221562357240749	0.0102786660575605	0.0139333028780265	0.0132480584741891	0.0132480584741891	0.0164458656920968	0.0150753768844221	0.0214709913202376	0.00571037003197807	0.055733211512106	0.0107354956601188	0.0344906349931476	0.0358611238008223	0.0232983097304705	0.0116491548652353	0.00936500685244404	0.00959342165372316	0.00639561443581544	0.00388305162174509	0.00365463682046597	0.00776610324349018	0.0365463682046597	0.00822293284604842	0.0121059844677935	0.00593878483325719	0.014846962083143	0.022384650525354	0.0100502512562814	0.0178163544997716	0.00822293284604842	0.0219278209227958	0.0890817724988579	0.0322064869803563	0.00639561443581544	0.0331201461854728	0.0159890360895386	0.0182731841023298	0.0173595248972133	0.0205573321151211	0.0102786660575605	0.00365463682046597	0.0237551393330288	0.00456829602558246	0.0191868433074463
2015-06-24	NA	0.0106571936056838	0.00862725196650596	0.0624207054047196	0.0142095914742451	NA	NA	0.0088809946714032	0.0164932758183202	0.0139558487693479	0.00989596549099213	0.00532859680284192	0.0253742704897234	0.0385688911443796	0.019538188277087	0.0121796498350672	0.0124333925399645	0.0187769601623953	0.0154783049987313	0.0149708195889368	0.0182694747526009	0.0202994163917787	0.00786602385181426	0.0405988327835575	0.0109109363105811	0.0350164932758183	0.0380614057345851	0.0230905861456483	0.0096422227860949	0.0111646790154783	0.00735853844201979	0.00685105303222532	0.00355239786856128	0.00355239786856128	0.00913473737630043	0.0413600608982492	0.00913473737630043	0.0106571936056838	0.00608982491753362	0.0129408779497589	0.0256280131946207	0.01192590713017	0.0208069018015732	0.0114184217203755	0.0251205277848262	0.0598832783557473	0.0180157320477036	0.0096422227860949	0.0378076630296879	0.0164932758183202	0.0213143872113677	0.0152245622938341	0.020553159096676	0.00989596549099213	0.00405988327835575	0.0291804110631819	0.00685105303222532	0.0228368434407511
2015-07-01	NA	0.00975609756097561	0.00744544287548139	0.0654685494223363	0.0133504492939666	NA	NA	0.0105263157894737	0.0200256739409499	0.0146341463414634	0.00872913992297818	0.00924261874197689	0.0256739409499358	0.0405648267008986	0.0177150192554557	0.0118100128369705	0.0184852374839538	0.0182284980744544	0.0133504492939666	0.017201540436457	0.0220795892169448	0.0174582798459564	0.00667522464698331	0.0284980744544288	0.013607188703466	0.034403080872914	0.0421052631578947	0.0220795892169448	0.0123234916559692	0.0128369704749679	0.00667522464698331	0.0048780487804878	0.00282413350449294	0.00410783055198973	0.0112965340179718	0.041591784338896	0.00718870346598203	0.00975609756097561	0.0079589216944801	0.0143774069319641	0.0220795892169448	0.0112965340179718	0.0197689345314506	0.0133504492939666	0.0223363286264442	0.0503209242618742	0.0164313222079589	0.00847240051347882	0.0382541720154044	0.0182284980744544	0.0246469833119384	0.0154043645699615	0.0174582798459564	0.00898587933247754	0.00462130937098845	0.0315789473684211	0.00718870346598203	0.0246469833119384
2015-07-08	NA	0.0103503184713376	0.00875796178343949	0.0642250530785563	0.0143312101910828	NA	NA	0.0140658174097665	0.0151273885350318	0.0138004246284501	0.0130042462845011	0.00636942675159236	0.0249469214437367	0.0374203821656051	0.0188428874734607	0.0135350318471338	0.0191082802547771	0.0164543524416136	0.0140658174097665	0.0135350318471338	0.0228237791932059	0.0161889596602972	0.00690021231422505	0.0270700636942675	0.0132696390658174	0.0345010615711253	0.0427282377919321	0.0204352441613588	0.012208067940552	0.0143312101910828	0.00743099787685775	0.00530785562632696	0.00291932059447983	0.00318471337579618	0.00796178343949045	0.041135881104034	0.00981953290870488	0.00822717622080679	0.00743099787685775	0.0164543524416136	0.0228237791932059	0.0138004246284501	0.0188428874734607	0.0124734607218684	0.0265392781316348	0.0459129511677282	0.0124734607218684	0.00875796178343949	0.0459129511677282	0.0196390658174098	0.0220276008492569	0.0151273885350318	0.0167197452229299	0.00902335456475584	0.00557324840764331	0.0326433121019108	0.00690021231422505	0.0265392781316348
2015-07-15	NA	0.00967413441955193	0.00789205702647658	0.0628818737270876	0.0127291242362525	NA	NA	0.0137474541751527	0.0208757637474542	0.0134928716904277	0.00992871690427699	0.00712830957230143	0.0264765784114053	0.0364052953156823	0.0162932790224033	0.0129837067209776	0.0190936863543788	0.0165478615071283	0.0142566191446029	0.0175661914460285	0.0190936863543788	0.0142566191446029	0.00661914460285132	0.030040733197556	0.0142566191446029	0.0287678207739308	0.0455702647657841	0.0262219959266802	0.0124745417515275	0.0137474541751527	0.00687372708757637	0.00534623217922607	0.00178207739307536	0.00407331975560081	0.00865580448065173	0.0427698574338086	0.0106924643584521	0.0119653767820774	0.00585539714867617	0.014765784114053	0.0267311608961303	0.0175661914460285	0.0196028513238289	0.0127291242362525	0.0239307535641548	0.0409877800407332	0.0117107942973523	0.00916496945010183	0.0432790224032587	0.0213849287169043	0.020112016293279	0.014765784114053	0.019857433808554	0.00916496945010183	0.00381873727087576	0.030040733197556	0.00534623217922607	0.0280040733197556
2015-07-22	NA	0.0121168923734854	0.00855310049893086	0.0612972202423379	0.0133048229983369	NA	NA	0.0111665478736042	0.0223330957472084	0.012592064623426	0.012592064623426	0.00712758374910905	0.0242337847469708	0.040152055119981	0.0180565454977429	0.0128296507483963	0.0182941316227132	0.0182941316227132	0.0140175813732478	0.014967925873129	0.0190068899976241	0.0159182703730102	0.00807792824899026	0.0247089569969114	0.0128296507483963	0.0308861962461392	0.0446661914944167	0.0263720598717035	0.010216203373723	0.012592064623426	0.00617723924922785	0.00427655024946543	0.00190068899976241	0.00118793062485151	0.0135424091233072	0.0434782608695652	0.00807792824899026	0.0156806842480399	0.00617723924922785	0.0140175813732478	0.0244713708719411	0.0144927536231884	0.0213827512473272	0.0111665478736042	0.0247089569969114	0.0375386077453077	0.0118793062485151	0.00950344499881207	0.040152055119981	0.0204324067474459	0.0192444761225944	0.0152055119980993	0.0220955096222381	0.0140175813732478	0.00522689474934664	0.0289855072463768	0.00617723924922785	0.0315989546210501
2015-07-29	NA	0.0136986301369863	0.00880626223091976	0.0547945205479452	0.0110078277886497	NA	NA	0.0122309197651663	0.023972602739726	0.0171232876712329	0.0105185909980431	0.00660469667318982	0.0256849315068493	0.0391389432485323	0.0210371819960861	0.0168786692759295	0.0159001956947162	0.0139432485322896	0.013454011741683	0.0181017612524462	0.0207925636007828	0.0173679060665362	0.00587084148727984	0.0234833659491194	0.0151663405088063	0.0320450097847358	0.0450097847358121	0.0269080234833659	0.011252446183953	0.0176125244618395	0.00587084148727984	0.00611545988258317	0.0036692759295499	0.00464774951076321	0.011986301369863	0.0442759295499022	0.00978473581213307	0.0110078277886497	0.0073385518590998	0.0149217221135029	0.0212818003913894	0.0159001956947162	0.0178571428571429	0.0161448140900196	0.0234833659491194	0.0322896281800391	0.00954011741682975	0.00954011741682975	0.0401174168297456	0.0200587084148728	0.0188356164383562	0.0154109589041096	0.0198140900195695	0.0117416829745597	0.0063600782778865	0.0303326810176125	0.00807240704500978	0.0251956947162427
2015-08-05	NA	0.0110691823899371	0.00981132075471698	0.0586163522012579	0.0120754716981132	NA	NA	0.0118238993710692	0.0289308176100629	0.0181132075471698	0.0113207547169811	0.00578616352201258	0.029685534591195	0.0347169811320755	0.0176100628930818	0.0153459119496855	0.0155974842767296	0.0138364779874214	0.0161006289308176	0.0218867924528302	0.0193710691823899	0.0168553459119497	0.0050314465408805	0.0249056603773585	0.0118238993710692	0.0357232704402516	0.0415094339622641	0.029937106918239	0.0128301886792453	0.0143396226415094	0.00679245283018868	0.00327044025157233	0.00176100628930818	0.0050314465408805	0.0105660377358491	0.0362264150943396	0.00855345911949685	0.00955974842767296	0.00679245283018868	0.0130817610062893	0.0246540880503145	0.0178616352201258	0.020377358490566	0.0140880503144654	0.0249056603773585	0.0271698113207547	0.0130817610062893	0.0108176100628931	0.0440251572327044	0.0176100628930818	0.019622641509434	0.0135849056603774	0.0158490566037736	0.0108176100628931	0.0080503144654088	0.0316981132075472	0.00830188679245283	0.0311949685534591
2015-08-12	NA	0.00998685939553219	0.00683311432325887	0.0575558475689882	0.0102496714848883	NA	NA	0.0102496714848883	0.0249671484888305	0.0173455978975033	0.0136662286465177	0.0076215505913272	0.0265440210249671	0.0352168199737188	0.0199737187910644	0.0157687253613666	0.0173455978975033	0.0155059132720105	0.0178712220762155	0.023915900131406	0.0162943495400788	0.0162943495400788	0.00630749014454665	0.0296977660972405	0.0131406044678055	0.0289093298291721	0.0402102496714849	0.0254927726675427	0.0115637319316689	0.0220762155059133	0.00709592641261498	0.00551905387647832	0.00367936925098555	0.00525624178712221	0.00972404730617608	0.0407358738501971	0.00867279894875164	0.00893561103810775	0.00840998685939553	0.01419185282523	0.0302233902759527	0.01419185282523	0.0197109067017083	0.0170827858081472	0.0249671484888305	0.0273324572930355	0.0110381077529566	0.00840998685939553	0.0409986859395532	0.0183968462549277	0.0181340341655716	0.0149802890932983	0.0189224704336399	0.0107752956636005	0.00420499342969777	0.0275952693823916	0.00814717477003942	0.0320630749014455
2015-08-19	NA	0.00860479409956976	0.0110633066994468	0.0602335586969883	0.01259987707437	NA	NA	0.00645359557467732	0.0242778119237861	0.0236631837738168	0.0113706207744315	0.00737553779963122	0.0233558696988322	0.0322679778733866	0.0212046711739398	0.0165949600491703	0.0184388444990781	0.0138291333743085	0.0141364474492932	0.0196681007990166	0.0236631837738168	0.015980331899201	0.00614628149969269	0.0245851259987707	0.0184388444990781	0.0261216963736939	0.0427166564228642	0.0270436385986478	0.0113706207744315	0.0208973570989551	0.00768285187461586	0.00245851259987707	0.00245851259987707	0.00153657037492317	0.0107559926244622	0.0362630608481868	0.00768285187461586	0.0104486785494776	0.00860479409956976	0.0144437615242778	0.0273509526736325	0.0141364474492932	0.0215119852489244	0.0199754148740012	0.0227412415488629	0.0276582667486171	0.01259987707437	0.0110633066994468	0.0414874001229256	0.0162876459741856	0.0178242163491088	0.0178242163491088	0.0184388444990781	0.0113706207744315	0.00676090964966195	0.0325752919483712	0.0089121081745544	0.0270436385986478
2015-08-26	NA	0.0106177606177606	0.0074002574002574	0.0582368082368082	0.0151222651222651	NA	NA	0.00868725868725869	0.0260617760617761	0.0244530244530245	0.0125482625482625	0.00579150579150579	0.0234877734877735	0.0337837837837838	0.0173745173745174	0.0148005148005148	0.0160875160875161	0.0115830115830116	0.0112612612612613	0.018018018018018	0.0241312741312741	0.0173745173745174	0.00933075933075933	0.0215572715572716	0.0115830115830116	0.0324967824967825	0.0492277992277992	0.0257400257400257	0.0119047619047619	0.0225225225225225	0.00836550836550837	0.00321750321750322	0.000965250965250965	0.00321750321750322	0.0112612612612613	0.0376447876447876	0.0106177606177606	0.0125482625482625	0.00707850707850708	0.0131917631917632	0.027027027027027	0.0164092664092664	0.0212355212355212	0.0157657657657658	0.0225225225225225	0.0234877734877735	0.0144787644787645	0.00900900900900901	0.0472972972972973	0.0154440154440154	0.018983268983269	0.0138352638352638	0.0160875160875161	0.0115830115830116	0.00611325611325611	0.0312097812097812	0.00675675675675676	0.0334620334620335
2015-09-02	NA	0.00947402809539366	0.00882064684743548	0.0623979091800065	0.0120875530872264	NA	NA	0.00914733747141457	0.0254818686703692	0.0323423717739301	0.01437438745508	0.00424697811172819	0.0238484155504737	0.0313622999019928	0.0222149624305782	0.0163345311989546	0.0150277687030382	0.0147010780790591	0.0104540999673309	0.0196014374387455	0.0182946749428291	0.0173146030708919	0.00849395622345639	0.0225416530545573	0.0127409343351846	0.0287487749101601	0.0476968311009474	0.0290754655341392	0.00947402809539366	0.0186213655668082	0.00849395622345639	0.00261352499183273	0.00196014374387455	0.00130676249591637	0.0124142437112055	0.0352825873897419	0.0111074812152891	0.0114341718392682	0.00620712185560274	0.0140476968311009	0.0287487749101601	0.0156811499509964	0.0218882718065991	0.017641293694871	0.0225416530545573	0.0228683436785364	0.0133943155831428	0.0104540999673309	0.0437765436131983	0.0147010780790591	0.0199281280627246	0.0156811499509964	0.0189480561907873	0.0117608624632473	0.00424697811172819	0.0326690623979092	0.00751388435151911	0.0277687030382228
2015-09-09	NA	0.0104947526236882	0.00974512743628186	0.0562218890554723	0.010119940029985	NA	NA	0.00824587706146927	0.0266116941529235	0.0281109445277361	0.0112443778110945	0.00674662668665667	0.0213643178410795	0.0374812593703148	0.0149925037481259	0.0164917541229385	0.0146176911544228	0.012743628185907	0.0112443778110945	0.0179910044977511	0.0198650674662669	0.0172413793103448	0.00862068965517241	0.0239880059970015	0.0119940029985007	0.0318590704647676	0.0468515742128936	0.0288605697151424	0.0108695652173913	0.0161169415292354	0.00712143928035982	0.00337331334332834	0.00149925037481259	0.00224887556221889	0.0172413793103448	0.0341079460269865	0.0131184407796102	0.0112443778110945	0.00449775112443778	0.0161169415292354	0.0224887556221889	0.0164917541229385	0.0179910044977511	0.0142428785607196	0.0213643178410795	0.0258620689655172	0.0157421289355322	0.0123688155922039	0.047976011994003	0.0153673163418291	0.0191154422788606	0.0183658170914543	0.0187406296851574	0.0116191904047976	0.00674662668665667	0.0296101949025487	0.00824587706146927	0.0363568215892054
2015-09-16	NA	0.0110793423874196	0.00643316654753395	0.051107934238742	0.00964974982130093	NA	NA	0.00714796283059328	0.0239456754824875	0.0328806290207291	0.0107219442458899	0.00786275911365261	0.0250178699070765	0.0360972122944961	0.0178699070764832	0.0164403145103645	0.0175125089349535	0.0167977126518942	0.0114367405289492	0.0182273052180129	0.0200142959256612	0.0182273052180129	0.00822015725518227	0.0257326661901358	0.0121515368120086	0.0314510364546104	0.0428877769835597	0.0303788420300214	0.0150107219442459	0.0189421015010722	0.0107219442458899	0.00428877769835597	0.00214438884917798	0.0039313795568263	0.0121515368120086	0.0332380271622588	0.00964974982130093	0.0125089349535382	0.00714796283059328	0.0178699070764832	0.0321658327376698	0.0171551107934239	0.0225160829163688	0.0142959256611866	0.0182273052180129	0.0250178699070765	0.0146533238027162	0.0117941386704789	0.0385989992852037	0.0150107219442459	0.0146533238027162	0.0182273052180129	0.0164403145103645	0.0100071479628306	0.00607576840600429	0.0307362401715511	0.00857755539671194	0.0289492494639028
2015-09-23	NA	0.00940438871473354	0.00766283524904215	0.053639846743295	0.00940438871473354	NA	NA	0.00801114594218042	0.0229885057471264	0.0296064089167537	0.00870776732845698	0.00731452455590387	0.0243817485196796	0.0351793800069662	0.0146290491118077	0.0125391849529781	0.0156739811912226	0.0163706025774991	0.0156739811912226	0.0167189132706374	0.0191570881226054	0.0215952629745733	0.0101010101010101	0.0219435736677116	0.0128874956461163	0.0289097875304772	0.0512016718913271	0.0303030303030303	0.0177638453500522	0.0198537095088819	0.0118425635667015	0.00592128178335075	0.0017415534656914	0.00313479623824451	0.0128874956461163	0.0334378265412748	0.00801114594218042	0.0153256704980843	0.00383141762452107	0.014977359804946	0.0296064089167537	0.0128874956461163	0.023685127133403	0.0114942528735632	0.0146290491118077	0.0278648554510623	0.0132358063392546	0.00801114594218042	0.0466736328805294	0.0167189132706374	0.0198537095088819	0.0167189132706374	0.0177638453500522	0.00870776732845698	0.00592128178335075	0.0337861372344131	0.00940438871473354	0.0303030303030303
2015-09-30	NA	0.00871991628880363	0.00802232298569934	0.0617370073247297	0.00871991628880363	NA	NA	0.00767352633414719	0.0268573421695152	0.0282525287757238	0.0108126961981165	0.00627833972793861	0.0261597488664109	0.0310429019881409	0.0149982560167422	0.0132542727589815	0.0160446459713987	0.0129054761074294	0.021625392396233	0.0153470526682944	0.016742239274503	0.0195326124869201	0.0111614928496686	0.0223229856993373	0.0129054761074294	0.0205790024415766	0.0523194977328218	0.0303453086850366	0.0129054761074294	0.0160446459713987	0.00767352633414719	0.00418555981862574	0.00069759330310429	0.00523194977328218	0.00767352633414719	0.0352284618067667	0.00767352633414719	0.0136030694105337	0.00627833972793861	0.0156958493198465	0.0282525287757238	0.0146494593651901	0.0205790024415766	0.0149982560167422	0.0160446459713987	0.0296477153819323	0.019183815835368	0.0132542727589815	0.045692361353331	0.016742239274503	0.024066968957098	0.0160446459713987	0.016742239274503	0.00767352633414719	0.00418555981862574	0.0320892919427973	0.00871991628880363	0.0341820718521102
2015-10-07	NA	0.0101180438448567	0.00730747611017426	0.0550871275997752	0.00983698707138842	NA	NA	0.00505902192242833	0.0269814502529511	0.0278246205733558	0.0115233277121979	0.00618324901630129	0.0205171444631816	0.0365373805508713	0.0174255199550309	0.014052838673412	0.0165823496346262	0.0154581225407532	0.0123664980326026	0.021079258010118	0.0179876335019674	0.016301292861158	0.00955593029792018	0.0213603147835863	0.00983698707138842	0.0230466554243957	0.0623946037099494	0.0278246205733558	0.0154581225407532	0.0188308038223721	0.00702641933670601	0.00337268128161889	0.00196739741427768	0.00224845418774592	0.00983698707138842	0.0289488476672288	0.0075885328836425	0.0118043844856661	0.0075885328836425	0.0143338954468803	0.0281056773468241	0.0148960089938168	0.0196739741427768	0.0188308038223721	0.0177065767284992	0.0269814502529511	0.0160202360876897	0.0112422709387296	0.0562113546936481	0.0185497470489039	0.0199550309162451	0.0137717818999438	0.0199550309162451	0.0089938167509837	0.00449690837549185	0.0317594154019112	0.00674536256323777	0.0348510399100618
2015-10-14	NA	0.0113219094247246	0.00703794369645043	0.0550795593635251	0.00887392900856793	NA	NA	0.0104039167686659	0.027233782129743	0.0226438188494492	0.0165238678090575	0.00581395348837209	0.0211138310893513	0.0376376988984088	0.0180538555691554	0.0156058751529988	0.0156058751529988	0.0143818849449204	0.0149938800489596	0.0177478580171359	0.0189718482252142	0.02203182374541	0.0094859241126071	0.0241738066095471	0.0125458996328029	0.018359853121175	0.056609547123623	0.0260097919216646	0.0149938800489596	0.018359853121175	0.00826193390452876	0.00305997552019584	0.00214198286413709	0.0018359853121175	0.0100979192166463	0.0324357405140759	0.00734394124847001	0.0134638922888617	0.00734394124847001	0.0162178702570379	0.0263157894736842	0.0149938800489596	0.0226438188494492	0.01468788249694	0.0189718482252142	0.0278457772337821	0.0149938800489596	0.00917992656058752	0.0416156670746634	0.0205018359853121	0.023561811505508	0.0140758873929009	0.0165238678090575	0.011015911872705	0.0076499388004896	0.0290697674418605	0.00887392900856793	0.0336597307221542
2015-10-21	NA	0.0130809908154745	0.00890620651266351	0.0567770665182299	0.0100194823267465	NA	NA	0.0072362927915391	0.0283885332591149	0.0244920679098247	0.01892568883941	0.00500974116337323	0.0264403005844698	0.031450041747843	0.0217088783746173	0.0158641803506819	0.0214305594210966	0.0119677150013916	0.0180907319788478	0.0186473698858892	0.0200389646534929	0.0169774561647648	0.00890620651266351	0.0233787920957417	0.0116893960478709	0.0225438352351795	0.0595602560534372	0.0225438352351795	0.0150292234901197	0.0153075424436404	0.0064013359309769	0.00278318953520735	0.00306150848872808	0.00250487058168661	0.0105761202337879	0.0275535763985527	0.00612301697745616	0.0128026718619538	0.00667965488449763	0.0164208182577233	0.0306150848872808	0.013637628722516	0.0203172836070136	0.0128026718619538	0.0197606456999722	0.0197606456999722	0.0139159476760367	0.0100194823267465	0.0406345672140273	0.0150292234901197	0.021987197328138	0.0166991372112441	0.0153075424436404	0.0108544391873087	0.00612301697745616	0.0339549123295296	0.00695797383801837	0.0423044809351517
2015-10-28	NA	0.0119959162838183	0.00944359367023992	0.0579377233282287	0.00842266462480858	NA	NA	0.00944359367023992	0.0313935681470138	0.0219499744767739	0.0206738131699847	0.00510464522715671	0.0255232261357836	0.035732516590097	0.0206738131699847	0.0150587034201123	0.0188871873404798	0.0135273098519653	0.0132720775906075	0.018631955079122	0.0206738131699847	0.0199081163859112	0.00816743236345074	0.0193976518631955	0.0117406840224604	0.0219499744767739	0.0571720265441552	0.0255232261357836	0.0135273098519653	0.0163348647269015	0.00944359367023992	0.00204185809086269	0.0035732516590097	0.0035732516590097	0.00995405819295559	0.0262889229198571	0.0071465033180194	0.0119959162838183	0.00612557427258806	0.017100561510975	0.0267993874425727	0.0137825421133231	0.0219499744767739	0.0178662582950485	0.0173557937723328	0.0229709035222052	0.018631955079122	0.0130168453292496	0.0444104134762634	0.0125063808065339	0.0237366003062787	0.0163348647269015	0.015569167942828	0.0104645227156713	0.00638080653394589	0.0278203164880041	0.0079122001020929	0.0331801939765186
2015-11-04	NA	0.010183299389002	0.0107652022112307	0.0573174279895258	0.0119290078556881	NA	NA	0.00785568810008729	0.026185627000291	0.0241489671224905	0.0224032586558045	0.0046552225778295	0.0226942100669188	0.03549607215595	0.0145475705557172	0.0145475705557172	0.0212394530113471	0.0128018620890311	0.0165842304335176	0.0197846959557754	0.0162932790224033	0.0148385219668315	0.00901949374454466	0.0209485016002328	0.0113471050334594	0.0215304044224614	0.0567355251672971	0.0282222868780914	0.0136747163223742	0.0229851614780332	0.0107652022112307	0.00320046552225778	0.00349141693337213	0.00203665987780041	0.0104742508001164	0.0314227524003491	0.00756473668897294	0.0119290078556881	0.00581902822228688	0.0160023276112889	0.027931335466977	0.0136747163223742	0.0212394530113471	0.0142566191446029	0.017748036077975	0.0247308699447192	0.0174570846668606	0.00931044515565901	0.0416060517893512	0.0168751818446319	0.0209485016002328	0.0151294733779459	0.0171661332557463	0.00698283386674425	0.00581902822228688	0.0299679953447774	0.00931044515565901	0.0384055862670934
2015-11-11	NA	0.00901460988498601	0.00932545850170967	0.0575069940938763	0.00901460988498601	NA	NA	0.00777121541809139	0.0264221324215107	0.0214485545539322	0.0223811004041032	0.00590612371774946	0.0245570407211688	0.0335716506061548	0.0158532794529064	0.0146098849860118	0.0233136462542742	0.0139881877525645	0.0158532794529064	0.0142990363692882	0.0208268573204849	0.018961765620143	0.00714951818464408	0.0186509170034193	0.0149207336027355	0.0258004351880634	0.0565744482437053	0.0310848616723656	0.0127447932856699	0.0192726142368666	0.00683866956792042	0.0027976375505129	0.00217594031706559	0.00186509170034193	0.0121230960522226	0.0354367423064967	0.0083929126515387	0.0108797015853279	0.0083929126515387	0.0217594031706559	0.0301523158221946	0.0127447932856699	0.0186509170034193	0.0115013988187753	0.0174075225365247	0.0248678893378924	0.0164749766863537	0.0152315822194591	0.0394777743239043	0.0161641280696301	0.0223811004041032	0.0161641280696301	0.0155424308361828	0.00746036680136773	0.00870376126826236	0.0248678893378924	0.00901460988498601	0.0317065589058129
2015-11-18	NA	0.00808383233532934	0.00778443113772455	0.0574850299401198	0.0125748502994012	NA	NA	0.00688622754491018	0.0254491017964072	0.0233532934131737	0.0215568862275449	0.00538922155688623	0.0248502994011976	0.0320359281437126	0.0179640718562874	0.0149700598802395	0.0233532934131737	0.0143712574850299	0.0146706586826347	0.0170658682634731	0.0167664670658683	0.0182634730538922	0.00658682634730539	0.0233532934131737	0.011377245508982	0.025748502994012	0.0553892215568862	0.0251497005988024	0.0155688622754491	0.0152694610778443	0.00868263473053892	0.00389221556886228	0.00209580838323353	0.00179640718562874	0.0110778443113772	0.0380239520958084	0.00868263473053892	0.0137724550898204	0.00718562874251497	0.0209580838323353	0.0278443113772455	0.00898203592814371	0.0212574850299401	0.0164670658682635	0.018562874251497	0.0272455089820359	0.0149700598802395	0.0137724550898204	0.0407185628742515	0.0137724550898204	0.0236526946107784	0.0146706586826347	0.0167664670658683	0.00868263473053892	0.0062874251497006	0.0287425149700599	0.0062874251497006	0.0338323353293413
